class_name,video_name,image_name,label
clean_and_jerk,9i-eSop0lys_00140_00780,I00318,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00319,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00320,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00321,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00322,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00323,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00324,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00325,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00326,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00327,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00328,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00329,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00330,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00331,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00332,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00333,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00334,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00335,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00336,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00337,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00338,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00339,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00340,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00341,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00342,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00343,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00344,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00345,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00346,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00347,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00348,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00349,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00350,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00351,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00352,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00353,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00354,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00355,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00356,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00357,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00358,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00359,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00360,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00361,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00362,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00363,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00364,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00365,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00366,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00367,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00368,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00369,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00370,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00371,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00372,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00373,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00374,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00375,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00376,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00377,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00378,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00379,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00380,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00381,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00382,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00383,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00384,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00385,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00386,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00387,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00388,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00389,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00390,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00391,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00392,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00393,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00394,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00395,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00396,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00397,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00398,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00399,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00400,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00401,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00402,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00403,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00404,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00405,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00406,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00407,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00408,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00409,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00410,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00411,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00412,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00413,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00414,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00415,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00416,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00417,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00418,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00419,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00420,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00421,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00422,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00423,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00424,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00425,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00426,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00427,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00428,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00429,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00430,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00431,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00432,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00433,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00434,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00435,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00436,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00437,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00438,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00439,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00440,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00441,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00442,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00443,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00444,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00445,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00446,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00447,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00448,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00449,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00450,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00451,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00452,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00453,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00454,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00455,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00456,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00457,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00458,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00459,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00460,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00461,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00462,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00463,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00464,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00465,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00466,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00467,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00468,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00469,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00470,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00471,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00472,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00473,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00474,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00475,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00476,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00477,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00478,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00479,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00480,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00481,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00482,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00483,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00484,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00485,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00486,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00487,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00488,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00489,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00490,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00491,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00492,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00493,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00494,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00495,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00496,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00497,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00498,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00499,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00500,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00501,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00502,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00503,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00504,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00505,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00506,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00507,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00508,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00509,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00510,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00511,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00512,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00513,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00514,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00515,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00516,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00517,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00518,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00519,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00520,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00521,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00522,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00523,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00524,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00525,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00526,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00527,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00528,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00529,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00530,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00531,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00532,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00533,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00534,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00535,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00536,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00537,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00538,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00539,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00540,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00541,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00542,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00543,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00544,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00545,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00546,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00547,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00548,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00549,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00550,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00551,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00552,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00553,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00554,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00555,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00556,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00557,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00558,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00559,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00560,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00561,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00562,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00563,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00564,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00565,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00566,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00567,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00568,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00569,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00570,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00571,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00572,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00573,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00574,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00575,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00576,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00577,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00578,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00579,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00580,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00581,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00582,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00583,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00584,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00585,1
clean_and_jerk,9i-eSop0lys_00140_00780,I00586,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00587,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00588,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00589,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00590,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00591,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00592,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00593,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00594,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00595,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00596,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00597,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00598,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00599,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00600,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00601,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00602,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00603,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00604,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00605,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00606,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00607,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00608,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00609,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00610,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00611,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00612,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00613,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00614,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00615,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00616,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00617,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00618,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00619,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00620,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00621,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00622,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00623,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00624,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00625,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00626,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00627,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00628,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00629,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00630,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00631,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00632,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00633,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00634,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00635,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00636,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00637,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00638,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00639,0
clean_and_jerk,9i-eSop0lys_00140_00780,I00640,0
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00000,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00001,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00002,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00003,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00004,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00005,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00006,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00007,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00008,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00009,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00010,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00011,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00012,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00013,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00014,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00015,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00016,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00017,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00018,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00019,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00020,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00021,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00022,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00023,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00024,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00025,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00026,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00027,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00028,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00029,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00030,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00031,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00032,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00033,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00034,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00035,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00036,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00037,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00038,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00039,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00040,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00041,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00042,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00043,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00044,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00045,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00046,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00047,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00048,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00049,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00050,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00051,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00052,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00053,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00054,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00055,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00056,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00057,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00058,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00059,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00060,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00061,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00062,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00063,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00064,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00065,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00066,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00067,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00068,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00069,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00070,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00071,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00072,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00073,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00074,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00075,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00076,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00077,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00078,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00079,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00080,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00081,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00082,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00083,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00084,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00085,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00086,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00087,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00088,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00089,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00090,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00091,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00092,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00093,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00094,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00095,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00096,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00097,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00098,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00099,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00100,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00101,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00102,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00103,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00104,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00105,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00106,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00107,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00108,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00109,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00110,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00111,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00112,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00113,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00114,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00115,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00116,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00117,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00118,1
clean_and_jerk,-6ZIH2syvuY_02858_03331,I00119,1
